493.20181284996215, 272.8065332003416
2423.264907135861, 565.3795003324776
2058.1178352439892, 469.3653818751782
1275.6598240469466, 400.8834425762325
1797.2984981783084, 353.48627339223003
3978.6965900002397, 673.8607217803565
-289.2561983470805, 212.68880022798476
5796.528333185241, 748.4626832589211
9230.649604549923, 831.9885769924949
11882.312864717562, 909.7059941103826
15502.169118538091, 990.9401797974033
9100.239936017082, 584.8959817611849
17707.27805918426, 1066.8833713308632
23469.014323453186, 1134.2722609394023
27096.774193548423, 1208.029353092049
35442.99297964992, 1273.5489693169948
46240.91353416868, 1331.261992970457
57947.975777887856, 1373.8198713512193
70653.6034835155, 1408.770304930179
83346.81122071156, 1422.710648807827
95953.07917888561, 1431.249109432887
108472.40735803789, 1433.8629239099455
110645.90183358517, 1791.6650834362435
120991.7355371901, 1433.8629239099455
121662.41383250186, 1843.7090339127953
128816.31564916024, 1916.3730763750355
133511.06371634232, 1431.7718723282987
135597.61841286765, 2020.4028925619832
141422.58360733435, 2070.9366391184567
141770.34272342187, 1888.318134321269
146030.39189549454, 1429.680820746651
147856.12725495425, 1967.778094423863
152916.0223940282, 1794.7784269022513
154167.95521194348, 1885.1118552294101
159488.66968808323, 1422.1530350527219
163766.10681596014, 1801.5394936829107
171069.04825379897, 1421.3166144200623
173416.42228739004, 1783.7655552389097
183588.37643295125, 1421.3166144200623
187500.66648893623, 1824.4713593616416
191412.95654492133, 1726.087382445141
196107.70461210347, 1417.1345112567678
197672.62063449743, 1913.759261897976
204714.74273527059, 1720.3369905956115
208627.03279125568, 1415.5662225705328
208291.6936435998, 1868.2042095835195
210191.94881364965, 1795.61484753491
211756.86483604374, 1741.2475064120827
221146.3609704079, 1412.9524080934734
233665.68914956012, 1412.9524080934734
245576.43887555908, 1402.26481112061
258704.34550786455, 1404.5882017668846
271223.67368701677, 1404.5882017668846
283743.001866169, 1404.5882017668846
296262.3300453212, 1400.9288614990028
308781.6582244734, 1400.4060986035902
321300.98640362563, 1398.8378099173551
333820.31458277785, 1396.2239954402958
346339.64276193007, 1396.2239954402958
358858.9709410824, 1396.2239954402958
371378.2991202346, 1396.2239954402958
383897.62729938683, 1396.2239954402958
396416.95547853905, 1396.2239954402958
408936.28365769127, 1396.2239954402958
418325.77979205543, 425.5578512396696
421455.6118368435, 1396.2239954402958
421343.8321209582, 523.3593209298533
424741.93548387097, 617.5163864348815
433974.9400159957, 1396.2239954402958
433505.4652092775, 870.1154174978628
437104.77206078375, 954.3150945188554
442190.74913356436, 1030.8127315474494
446494.2681951479, 1396.2239954402958
447276.72620634496, 1065.8378455400398
459013.59637430013, 1396.2239954402958
462456.41162356705, 1276.1976346537467
472435.7607202181, 1377.8870815704668
467620.63449746725, 1329.310344827586
484052.25273260445, 1400.6674800512965
488747.0007997867, 691.0168495297803
495963.0024586035, 1393.900604794021
499388.429752066, 713.2865488743228
505874.13726709905, 795.8598524429235
509090.909090909, 1396.2239954402958
508308.4510797121, 880.4312719673226
518010.93041855487, 939.5383300085487
518480.40522527316, 1581.2820604160725
518480.40522527316, 781.4548304360214
521610.2372700612, 1396.2239954402958
522914.3339553896, 972.4375415597988
528026.3929618767, 878.0614135081214
530999.7334044254, 1607.942968082074
530373.766995468, 798.2429874201025
533347.1074380165, 705.0363999067331
534129.5654492134, 1396.2239954402958
540053.8903911337, 742.621015348288
543519.0615835777, 1627.8079581077227
546648.8936283656, 1396.2239954402958
546984.2327760216, 689.4485608435452
556038.3897627299, 1640.354267597606
559168.221807518, 1396.2239954402958
553691.0157291389, 685.2664576802508
571687.5499866703, 1397.26952123112
577947.2140762464, 784.939916405433
579512.1300986402, 622.883418827776
579512.1300986402, 714.5411798233117
584206.8781658225, 1400.4060986035902
586554.2521994135, 614.1707039042458
596726.2063449747, 1400.4060986035902
599856.0383897626, 1649.7639997150181
609245.5345241269, 1400.4060986035902
612375.3665689148, 1646.1046594471354
621764.8627032791, 1400.4060986035902
624894.6947480671, 1638.7859789113709
634284.1908824313, 1399.3605728127668
637414.0229272193, 1628.853483898546
646803.5190615836, 1382.6321601595891
671842.175419888, 1413.9979338842977
681231.671554252, 1585.9869264747786
684361.5035990402, 1399.3605728127668
693750.9997334043, 1571.8723282986602
696880.8317781924, 1400.4060986035902
706270.3279125567, 1559.8487817041887
709400.1599573446, 1400.4060986035902
718789.6560917089, 1546.7797093188938
721919.4881364969, 1400.4060986035902
734438.8163156491, 1401.9743872898262
746958.1444948013, 1404.5882017668846
759477.4726739535, 1404.5882017668846
762607.3047187417, 1498.1627600455968
771996.8008531057, 1401.4516243944145
775126.6328978939, 1486.661976346537
785583.1172293448, 1414.0929816834632
787176.486270328, 1463.0101914804109
796537.5293861029, 1421.6968056167252
804077.5793121834, 1460.3495772774768
820509.1975473207, 1406.6792533485323
833637.1041796261, 1402.26481112061
833185.0173287124, 343.1704189227703
833028.525726473, 3.58364206326587
834593.4417488668, 452.1142063265888
835375.899760064, 229.4172128811624
833810.9837376699, 115.10639308445025
835375.899760064, 566.7735347202433
844504.5765573625, 1397.6180298280606
843200.4798720342, 329.78768880022744
844765.395894428, 664.3559418637788
851807.5179952013, 430.1581647192934
858067.1820847774, 1404.5882017668846
859632.0981071715, 545.8630189037713
870586.5102639296, 1404.5882017668846
872151.4262863237, 608.4203120547163
872933.8842975206, 712.0319179253347
877628.6323647026, 817.6997245179064
883714.416896235, 1400.4060986035902
879976.0063982937, 933.0560701054428
883888.2964542788, 1034.0538614990028
887018.1284990669, 1148.0858744181633
890930.418555052, 1256.1235394699343
890930.418555052, 683.1754060986032
