time,hit_id,channel,param_id,amplitude,duration,energy,rms,threshold,rise_time,signal_strength,counts,trai,set_id
168.57356719999999,9.0,2.0,3.0,0.0010199171553262282,0.0004128,2677.0022178625095,1.049508026976352e-05,0.00017810493607935623,7.060000000000001e-05,97.8353173384457,54.0,42.0,308.0
168.57355289999998,9.0,3.0,4.0,0.0015542319635642968,0.000528,4058.1039893566863,7.971073322757654e-06,0.00017810493607935623,8.64e-05,122.84672861216764,57.0,40.0,306.0
168.5735779,9.0,4.0,5.0,0.0011264756640916548,0.0007366,5414.955428510369,6.165360842883893e-06,0.00017810493607935623,0.00011090000000000001,148.77880533154803,45.0,43.0,309.0
168.7229265,10.0,1.0,2.0,0.009623755605928977,0.000907,190006.59429687026,5.93590566588336e-06,0.00017810493607935623,3.9800000000000005e-05,771.2935661575683,102.0,44.0,311.0
168.7229305,10.0,2.0,3.0,0.0055851881237193,0.000773,64410.35389652975,1.0205767220501978e-05,0.00017810493607935623,2.8800000000000002e-05,452.20261368212675,80.0,47.0,314.0
168.7229274,10.0,3.0,4.0,0.015049105966500135,0.002489,285942.94083449716,7.851357578235639e-06,0.00017810493607935623,3.3600000000000004e-05,1171.5638289605151,127.0,45.0,312.0
168.722928,10.0,4.0,5.0,0.00737841559980034,0.0012451,143660.7988869218,6.07557403449238e-06,0.00017810493607935623,6.12e-05,750.0744196957253,131.0,46.0,313.0
171.9864456,11.0,1.0,2.0,0.0007885329648641584,0.0003258,1099.0788524276566,6.055621410405378e-06,0.00017810493607935623,3e-05,54.7643713737286,23.0,49.0,326.0
171.98646829999998,11.0,2.0,3.0,0.00047037970297881263,0.00035520000000000007,1023.149277001209,1.1033801120112598e-05,0.00017810493607935623,5.86e-05,62.292881671427935,24.0,51.0,328.0
171.9864496,11.0,3.0,4.0,0.0011919330337618458,0.0004688,3431.6070385005282,8.060860131149167e-06,0.00017810493607935623,2.4e-05,114.7178372764926,36.0,50.0,327.0
171.9864442,11.0,4.0,5.0,0.00042166724182890323,0.0002144,522.9823721252312,6.2252187151449014e-06,0.00017810493607935623,3.74e-05,39.960046651311586,16.0,48.0,325.0
197.5208375,13.0,1.0,2.0,0.0009742492229981881,0.0006646,5320.862389012911,6.1853134669708965e-06,0.00017810493607935623,6.220000000000001e-05,165.66376089246702,32.0,58.0,374.0
197.5208362,13.0,2.0,3.0,0.0005891163270317169,0.00039190000000000004,1968.5355398482739,1.1033801120112598e-05,0.00017810493607935623,0.0001823,90.775664443628,23.0,57.0,373.0
197.5208118,13.0,3.0,4.0,0.0014674628921410209,0.0005911,5347.072591346248,8.300291620193202e-06,0.00017810493607935623,1.5e-05,160.6317640386829,26.0,55.0,371.0
197.52082819999998,13.0,4.0,5.0,0.0010381843282574442,0.0005626,2048.8649974550203,6.374863395797423e-06,0.00017810493607935623,3.9e-05,90.2032930686816,22.0,56.0,372.0
199.9005583,14.0,1.0,2.0,0.0006500069034691035,0.00013,726.0515614715813,6.305029211492912e-06,0.00017810493607935623,4.7300000000000005e-05,36.46371001839428,20.0,60.0,380.0
199.90058009999998,14.0,2.0,3.0,0.00031510873306347644,6.52e-05,118.2509583692203,1.1073706368286605e-05,0.00017810493607935623,1.7000000000000002e-06,17.00369217593448,5.0,62.0,382.0
199.90056959999998,14.0,3.0,4.0,0.0005799827405661088,0.00021610000000000002,412.1405268915519,8.749225662150767e-06,0.00017810493607935623,1.7400000000000003e-05,31.70815636059488,13.0,61.0,381.0
199.900557,14.0,4.0,5.0,0.0012284673796242778,0.00026060000000000005,2337.505721951402,6.285076587405911e-06,0.00017810493607935623,4.8200000000000006e-05,71.64445568890338,38.0,59.0,379.0
199.9938432,15.0,1.0,2.0,0.0004490680012257273,9.620000000000001e-05,346.70001920347215,6.195289779014397e-06,0.00017810493607935623,4.58e-05,26.551942740332997,11.0,65.0,386.0
199.9938614,15.0,2.0,3.0,0.00020702795988711495,1.7000000000000002e-06,83.67043159568026,1.215114806898476e-05,0.00017810493607935623,1.5e-06,15.23695223507597,1.0,66.0,387.0
199.9938271,15.0,3.0,4.0,0.00040035554007581786,9.17e-05,242.32313104465004,8.380102116541213e-06,0.00017810493607935623,4.97e-05,24.358664343995805,8.0,64.0,385.0
199.99381939999998,15.0,4.0,5.0,0.0006210838796613449,0.00027840000000000005,1193.6056883480474,6.444697580101933e-06,0.00017810493607935623,1.1200000000000001e-05,61.34968671420242,31.0,63.0,384.0
207.6622396,16.0,1.0,2.0,0.0003074974110088031,0.000148,385.2638723614433,6.285076587405911e-06,0.00017810493607935623,2.68e-05,32.155093157627505,12.0,70.0,405.0
207.6622353,16.0,2.0,3.0,0.00024204004133861234,7.63e-05,98.4244226272123,1.0604819702242036e-05,0.00017810493607935623,4.4e-06,14.637789008536327,1.0,69.0,404.0
207.6622071,16.0,3.0,4.0,0.0004292785638835766,0.00017620000000000003,279.6187785063447,8.190552187714684e-06,0.00017810493607935623,3.3e-06,26.51845292584145,6.0,67.0,402.0
207.6622309,16.0,4.0,5.0,0.00042775629947264195,0.0001034,250.04526352212383,6.275100275362409e-06,0.00017810493607935623,2.13e-05,20.757291474718656,8.0,68.0,403.0
209.1229798,17.0,1.0,2.0,0.0005921608558535862,0.0002412,1179.158042867326,6.404792331927928e-06,0.00017810493607935623,5.830000000000001e-05,58.405018661818566,26.0,74.0,412.0
209.1229793,17.0,2.0,3.0,0.00026487400750263237,5.5e-05,218.0769698236068,1.1502687786157166e-05,0.00017810493607935623,5e-07,25.02328493522347,5.0,73.0,411.0
209.12296089999998,17.0,3.0,4.0,0.000560193303223958,0.0002115,556.5179871304534,8.689367789889758e-06,0.00017810493607935623,4e-06,38.96265908518157,15.0,71.0,409.0
209.1229707,17.0,4.0,5.0,0.0005069140488412448,0.0002199,847.5455188684018,6.5644133246239506e-06,0.00017810493607935623,3.71e-05,50.718192877431925,22.0,72.0,410.0
211.43215239999998,18.0,1.0,2.0,0.004967148772879825,0.0010211,77421.62452615159,6.334958147623418e-06,0.00017810493607935623,4.96e-05,596.5242291577091,59.0,76.0,423.0
211.4321593,18.0,2.0,3.0,0.002924269933405499,0.0009195,55668.945165502584,1.1033801120112598e-05,0.00017810493607935623,0.0001999,510.09736935223776,51.0,78.0,425.0
211.4321521,18.0,3.0,4.0,0.0028192336890510063,0.0013057000000000001,16362.243440721055,8.36014949245421e-06,0.00017810493607935623,3.07e-05,320.965164275532,61.0,75.0,422.0
211.4321526,18.0,4.0,5.0,0.0024554124948376207,0.0011118,29280.623796312106,6.235195027188404e-06,0.00017810493607935623,7.170000000000001e-05,398.11717218399946,65.0,77.0,424.0
219.0761196,21.0,1.0,2.0,0.0004292785638835766,0.0001454,490.2767171992709,6.344934459666919e-06,0.00017810493607935623,3.2300000000000006e-05,34.560270743838466,13.0,88.0,449.0
219.07611129999998,21.0,2.0,3.0,0.00030597514659786844,6.45e-05,179.28648584211592,1.1273232609156632e-05,0.00017810493607935623,2.5600000000000002e-05,19.383295721988265,9.0,87.0,448.0
219.0761039,21.0,3.0,4.0,0.0005038695200193754,8.340000000000001e-05,381.3402393309372,8.549699421280738e-06,0.00017810493607935623,4.8400000000000004e-05,26.260581354256555,11.0,86.0,447.0
219.0761454,21.0,4.0,5.0,0.000248129098982351,0.00010310000000000001,168.20206032073526,6.414768643971429e-06,0.00017810493607935623,3.8e-05,20.18126666546408,3.0,89.0,450.0
237.7628149,28.0,1.0,2.0,0.00022681739722926566,1.39e-05,82.93529496527762,6.324981835579916e-06,0.00017810493607935623,8.200000000000001e-06,12.853390801855001,1.0,109.0,514.0
237.7627976,28.0,2.0,3.0,0.00042318950623983795,9.02e-05,259.80698071973126,1.1392948353678651e-05,0.00017810493607935623,4.600000000000001e-06,21.61402181998418,15.0,107.0,512.0
237.76277869999998,28.0,3.0,4.0,0.0006073834999629329,8.54e-05,280.7080895239329,8.839012470542282e-06,0.00017810493607935623,2.64e-05,22.262810862543112,13.0,106.0,511.0
237.7628054,28.0,4.0,5.0,0.00027400759396824036,0.00011530000000000001,243.62479838808017,6.484602828275939e-06,0.00017810493607935623,3.8400000000000005e-05,23.954350947225155,10.0,108.0,513.0
240.05969199999998,30.0,1.0,2.0,0.00029075250248852174,6.0400000000000004e-05,157.4975774355947,6.614294884841458e-06,0.00017810493607935623,3.900000000000001e-06,18.756427285278342,5.0,116.0,531.0
240.0596775,30.0,2.0,3.0,0.00036534345862432056,9.010000000000001e-05,241.20184144460202,1.229081643759378e-05,0.00017810493607935623,4.5e-06,22.420212990653376,12.0,114.0,529.0
240.05966389999998,30.0,3.0,4.0,0.0002557404210370244,4.630000000000001e-05,83.69406793923753,8.928799278933793e-06,0.00017810493607935623,2.7700000000000002e-05,12.035934875402287,2.0,113.0,528.0
240.05968629999998,30.0,4.0,5.0,0.00021311701753085364,1.95e-05,71.18432455558204,6.843750061841992e-06,0.00017810493607935623,3.2000000000000003e-06,11.706212429090076,2.0,115.0,530.0
244.75448469999998,31.0,1.0,2.0,0.0005175698997177874,0.00020910000000000001,686.1369144521982,6.205266091057898e-06,0.00017810493607935623,3.82e-05,44.55180467096143,20.0,118.0,540.0
244.7545032,31.0,2.0,3.0,0.0002861857092557177,0.00017910000000000002,230.99900519213568,1.1712190339070696e-05,0.00017810493607935623,5.45e-05,27.26253571327178,6.0,121.0,543.0
244.75448849999998,31.0,3.0,4.0,0.00039578874684301386,6.97e-05,244.55616301577982,8.49981786106323e-06,0.00017810493607935623,1.83e-05,23.597227743601678,9.0,119.0,541.0
244.75448949999998,31.0,4.0,5.0,0.0003714325162680592,7.69e-05,185.38864821625506,6.504555452362943e-06,0.00017810493607935623,4.7300000000000005e-05,19.049919841367885,6.0,120.0,542.0
257.1383611,34.0,1.0,2.0,0.001324370037513162,0.0004199,4387.268715078511,6.285076587405911e-06,0.00017810493607935623,8.130000000000001e-05,109.54822773043409,44.0,134.0,583.0
257.1383672,34.0,2.0,3.0,0.0004932136691428327,0.0003999,1278.3213097866756,1.1961598140158234e-05,0.00017810493607935623,3.1e-05,72.18211943792218,33.0,135.0,584.0
257.1383507,34.0,3.0,4.0,0.0018434622016418839,0.0004815,6539.840718908478,8.888894030759789e-06,0.00017810493607935623,6.31e-05,140.9616737235034,35.0,133.0,582.0
257.1383499,34.0,4.0,5.0,0.003193710734140935,0.0008154000000000001,19904.881600586807,6.514531764406444e-06,0.00017810493607935623,6.69e-05,265.0810152863497,83.0,132.0,581.0
259.2322005,36.0,1.0,2.0,0.00043536762152731527,0.0001589,360.2542108977287,6.524508076449944e-06,0.00017810493607935623,4.58e-05,28.857259788787353,12.0,140.0,593.0
259.2322115,36.0,2.0,3.0,0.0007474318257689224,0.00019020000000000002,892.4482686022583,1.2191053317158765e-05,0.00017810493607935623,1.4e-05,41.16507106728918,27.0,142.0,595.0
259.232131,36.0,3.0,4.0,0.001272613047541383,0.0002499,1036.3771017712886,8.968704527107799e-06,0.00017810493607935623,9.760000000000001e-05,47.45263151164727,29.0,139.0,592.0
259.2322006,36.0,4.0,5.0,0.0004901691403209633,0.00021590000000000002,1014.3257836055101,6.9933947424945135e-06,0.00017810493607935623,5.6300000000000006e-05,52.8396203990418,26.0,141.0,594.0
262.9025118,38.0,1.0,2.0,0.001995688642735351,0.0005205,9680.001816044323,6.105502970622885e-06,0.00017810493607935623,4.3700000000000005e-05,161.6401119077374,49.0,146.0,610.0
262.9025396,38.0,2.0,3.0,0.0005799827405661088,0.0005089000000000001,1831.6761053083633,1.1283208921200136e-05,0.00017810493607935623,0.00017210000000000004,91.85342756453774,26.0,147.0,611.0
262.90251059999997,38.0,3.0,4.0,0.0016288229197000956,0.00038720000000000003,5948.621427923484,8.519770485150234e-06,0.00017810493607935623,2.33e-05,120.92745778894309,42.0,145.0,609.0
262.9025094,38.0,4.0,5.0,0.0021403037617741443,0.0006408000000000001,8048.660314170049,6.305029211492912e-06,0.00017810493607935623,5.27e-05,158.24241800114063,44.0,144.0,608.0
265.842917,41.0,1.0,2.0,0.0005952053846754556,0.00022420000000000003,927.245415512635,6.245171339231905e-06,0.00017810493607935623,4.190000000000001e-05,48.051794738186906,24.0,154.0,625.0
265.8429428,41.0,2.0,3.0,0.00031815326188534577,5.91e-05,137.22213654908538,1.1392948353678651e-05,0.00017810493607935623,5e-07,16.85694589788971,5.0,155.0,626.0
265.8429039,41.0,3.0,4.0,0.0016379565061657036,0.0002921,1880.4340817137247,8.829036158498778e-06,0.00017810493607935623,2.4400000000000004e-05,61.4988686151193,41.0,152.0,623.0
265.842912,41.0,4.0,5.0,0.0009590265788888414,0.0003712,3948.6241536611656,6.484602828275939e-06,0.00017810493607935623,6.26e-05,119.09099814337036,44.0,153.0,624.0
266.34284049999997,42.0,1.0,2.0,0.00021159475311991897,5.9900000000000006e-05,119.64559533064235,6.394816019884426e-06,0.00017810493607935623,4.7e-06,16.507434015741584,3.0,158.0,631.0
266.3428441,42.0,2.0,3.0,0.00020855022429804962,1.9000000000000002e-06,57.889854565825324,1.200150338833224e-05,0.00017810493607935623,2.0000000000000002e-07,11.0954799939079,1.0,159.0,632.0
266.3428318,42.0,3.0,4.0,0.00039274421802114453,4.4300000000000006e-05,155.264823539095,9.088420271629816e-06,0.00017810493607935623,2.9e-06,18.763429701035665,3.0,156.0,629.0
266.34283999999997,42.0,4.0,5.0,0.00018267172931216028,1.0000000000000001e-07,42.65303328492153,6.7240343173199745e-06,0.00017810493607935623,1.0000000000000001e-07,8.100577219786727,0.0,157.0,630.0
267.5797966,43.0,1.0,2.0,0.00027096306514637103,3.47e-05,81.25488997567106,6.364887083753922e-06,0.00017810493607935623,5.600000000000001e-06,10.369664378018413,5.0,164.0,641.0
267.579777,43.0,2.0,3.0,0.00034707628569310446,6.610000000000001e-05,164.3600885399309,1.1851858707679718e-05,0.00017810493607935623,2.2400000000000002e-05,14.79458223092856,10.0,163.0,640.0
267.57975139999996,43.0,3.0,4.0,0.0004399344147601193,8.5e-05,227.67045187001247,9.038538711412309e-06,0.00017810493607935623,3.77e-05,16.594203080560586,7.0,161.0,638.0
267.579765,43.0,4.0,5.0,0.0006028167067301289,8.05e-05,325.985035018341,6.734010629363476e-06,0.00017810493607935623,1.0300000000000001e-05,19.082496297282386,12.0,162.0,639.0
268.9254586,44.0,1.0,2.0,0.001272613047541383,0.0004314,3452.6027853705023,6.364887083753922e-06,0.00017810493607935623,4.15e-05,99.45500654840043,43.0,165.0,645.0
268.9254611,44.0,2.0,3.0,0.0011827994472962378,0.00043410000000000003,2533.9324499173567,1.1772048211331706e-05,0.00017810493607935623,4.47e-05,90.53088434498072,36.0,167.0,647.0
268.9254616,44.0,3.0,4.0,0.0008494235413015452,0.00024210000000000003,1042.5522123900535,8.729273038063764e-06,0.00017810493607935623,3.33e-05,52.10284448022781,23.0,168.0,648.0
268.9254598,44.0,4.0,5.0,0.0010214394197371628,0.0003308,1984.4295441716129,6.614294884841458e-06,0.00017810493607935623,3.35e-05,77.38765442134434,37.0,166.0,646.0
270.0583989,45.0,1.0,2.0,0.0005480151879364807,0.00020910000000000001,595.3779897694657,6.3848397078409246e-06,0.00017810493607935623,3.83e-05,39.73718715851331,17.0,169.0,656.0
270.0584712,45.0,2.0,3.0,0.00021159475311991897,0.00012440000000000002,128.14800522013599,1.1891763955853722e-05,0.00017810493607935623,6e-06,19.326971943070667,2.0,172.0,659.0
270.0584129,45.0,3.0,4.0,0.00026182947868076304,4.2900000000000006e-05,115.95035426297976,8.928799278933793e-06,0.00017810493607935623,9.1e-06,16.160357756465572,6.0,171.0,658.0
270.0584038,45.0,4.0,5.0,0.0002877079736666524,5.7600000000000004e-05,184.10663148001765,6.604318572797956e-06,0.00017810493607935623,4.72e-05,20.296045393312376,5.0,170.0,657.0
272.2518518,46.0,1.0,2.0,0.00037904383832273254,6.510000000000001e-05,245.93133475309588,6.334958147623418e-06,0.00017810493607935623,1.1100000000000002e-05,23.07661335468766,5.0,177.0,670.0
272.251843,46.0,2.0,3.0,0.00033489817040562714,6.2e-05,192.45452456672712,1.160245090659218e-05,0.00017810493607935623,1.54e-05,20.97741089178581,7.0,176.0,669.0
272.2518191,46.0,3.0,4.0,0.0003851328959664712,6.09e-05,154.80396118550001,8.928799278933793e-06,0.00017810493607935623,6.2e-06,15.865951841798989,8.0,175.0,668.0
272.25186579999996,46.0,4.0,5.0,0.00019637210901057227,3.75e-05,94.74781255976545,6.5843659487109534e-06,0.00017810493607935623,4.2999999999999995e-06,14.004222608928096,1.0,178.0,671.0
274.6930811,49.0,1.0,2.0,0.0004338453571163806,0.0001294,435.29339135864234,6.524508076449944e-06,0.00017810493607935623,3.64e-05,36.37846321787035,9.0,186.0,687.0
274.6930665,49.0,2.0,3.0,0.0007048084222627516,0.0003599,1237.947468861478,1.1592474594548679e-05,0.00017810493607935623,2.68e-05,68.16151498178269,29.0,185.0,686.0
274.6930512,49.0,3.0,4.0,0.0005997721779082596,0.00020270000000000002,372.0599620095511,8.968704527107799e-06,0.00017810493607935623,2.76e-05,30.54331972200714,11.0,183.0,684.0
274.69305779999996,49.0,4.0,5.0,0.0003546876077477778,0.0001956,377.73351868718515,6.793868501624485e-06,0.00017810493607935623,2.4200000000000002e-05,36.2387193555829,10.0,184.0,685.0
287.05006119999996,58.0,1.0,2.0,0.0011142975488041774,0.0005373000000000001,4176.749164859824,6.285076587405911e-06,0.00017810493607935623,7.66e-05,124.64665391465867,42.0,211.0,750.0
287.0500761,58.0,2.0,3.0,0.0005221366929505914,0.0003579,924.8536029277263,1.1632379842722684e-05,0.00017810493607935623,7.14e-05,59.27758055575282,27.0,214.0,753.0
287.0500664,58.0,3.0,4.0,0.0018860856051480545,0.0004716,4688.275974524055,8.819059846455277e-06,0.00017810493607935623,2.58e-05,123.38013002116024,43.0,213.0,752.0
287.05006299999997,58.0,4.0,5.0,0.0007154642731392944,0.0003041,1196.2110622488615,6.644223820971962e-06,0.00017810493607935623,7.15e-05,60.14831573253299,28.0,212.0,751.0
293.5121291,63.0,1.0,2.0,0.0017871384184373013,0.0005331,6007.312230115499,6.444697580101933e-06,0.00017810493607935623,4.240000000000001e-05,143.78699625515372,43.0,234.0,796.0
293.5121408,63.0,2.0,3.0,0.0007139420087283596,0.00047260000000000005,1669.736563731783,1.1512664098200669e-05,0.00017810493607935623,7.83e-05,85.17738527207773,34.0,236.0,798.0
293.5121314,63.0,3.0,4.0,0.0008509458057124799,0.00046190000000000006,3191.4973815113585,9.18818339206483e-06,0.00017810493607935623,8.560000000000001e-05,105.3346001616797,24.0,235.0,797.0
293.5121273,63.0,4.0,5.0,0.0012604349322539057,0.00031810000000000003,1644.4184248117604,6.8337737497984896e-06,0.00017810493607935623,6.36e-05,63.17518605685064,31.0,233.0,795.0
294.6804985,64.0,1.0,2.0,0.0033109250937829048,0.0009837000000000001,35688.800997835366,6.813821125711487e-06,0.00017810493607935623,4.880000000000001e-05,407.7037838086337,63.0,239.0,806.0
294.68050569999997,64.0,2.0,3.0,0.0011995443558165191,0.000779,6640.1641131845445,1.1163493176678117e-05,0.00017810493607935623,8.430000000000002e-05,191.24997916400747,62.0,242.0,809.0
294.68050039999997,64.0,3.0,4.0,0.0030125612692397095,0.0018136,27252.047401942753,9.31787544863035e-06,0.00017810493607935623,2.96e-05,416.35511625037685,70.0,241.0,808.0
294.68049909999996,64.0,4.0,5.0,0.002522392128918746,0.0009515,19351.03998907938,6.6542001330154636e-06,0.00017810493607935623,6.560000000000001e-05,284.8826292366233,107.0,240.0,807.0
294.8989103,67.0,1.0,2.0,0.0013548153257318552,0.0004203,3999.2218718191725,6.604318572797956e-06,0.00017810493607935623,5.5700000000000005e-05,105.48560877975066,47.0,251.0,822.0
294.8989137,67.0,2.0,3.0,0.0005617155676348927,0.0002345,447.7848745082556,1.1572521970461677e-05,0.00017810493607935623,6.7e-05,36.999851503118016,26.0,252.0,823.0
294.89891009999997,67.0,3.0,4.0,0.0029318812554601724,0.00033520000000000007,7740.372690142694,9.208136016151833e-06,0.00017810493607935623,2.5300000000000002e-05,128.74215377411562,57.0,250.0,821.0
294.8989098,67.0,4.0,5.0,0.0022910079384566764,0.0008646,18349.34250134149,6.704081693232971e-06,0.00017810493607935623,7.19e-05,285.2723288961613,111.0,249.0,820.0
303.406293,70.0,1.0,2.0,0.00040340006889768724,0.0001065,273.5768656353908,6.604318572797956e-06,0.00017810493607935623,4.3e-05,25.02480719951854,11.0,265.0,859.0
303.406359,70.0,2.0,3.0,0.0001948498445996376,4.0000000000000003e-07,71.09904833568916,1.1203398424852124e-05,0.00017810493607935623,2.0000000000000002e-07,14.288886032106229,1.0,267.0,861.0
303.40627889999996,70.0,3.0,4.0,0.0005799827405661088,8.99e-05,338.8822290532489,9.587235873804888e-06,0.00017810493607935623,1.13e-05,23.013287160012737,21.0,264.0,858.0
303.40630649999997,70.0,4.0,5.0,0.00036991025185712455,0.00024270000000000002,853.3824907369828,6.614294884841458e-06,0.00017810493607935623,7.87e-05,55.372059280320634,28.0,266.0,860.0
305.9881582,72.0,1.0,2.0,0.0008342008971921985,0.00023260000000000002,1165.5950454764502,7.312636727886559e-06,0.00017810493607935623,4.3100000000000004e-05,53.31395795338568,25.0,278.0,883.0
305.9881876,72.0,2.0,3.0,0.00031054193983067244,0.0001766,339.88941536341855,1.2390579558028794e-05,0.00017810493607935623,5.55e-05,33.52665328748578,10.0,281.0,886.0
305.9881685,72.0,3.0,4.0,0.0006789299272768623,0.0002347,781.6796496878347,9.547330625630882e-06,0.00017810493607935623,2.29e-05,46.73290495293806,20.0,280.0,885.0
305.98815989999997,72.0,4.0,5.0,0.0004262340350617073,0.0001585,364.4408098367523,6.843750061841992e-06,0.00017810493607935623,5.85e-05,29.02562221982212,12.0,279.0,884.0
308.1599146,74.0,1.0,2.0,0.000892046944807716,0.00018030000000000002,1042.9196416679397,6.404792331927928e-06,0.00017810493607935623,5.9800000000000003e-05,48.0907647041407,29.0,289.0,901.0
308.1599371,74.0,2.0,3.0,0.0003211977907072151,0.0001162,321.36491773101415,1.1522640410244169e-05,0.00017810493607935623,4.7300000000000005e-05,31.453633770459138,12.0,290.0,902.0
