,0,1
0,-0.019087611514057395,0.00609549864281278
1,0.06907347647515989,0.07109093144204791
2,0.06916756081810517,0.07098028493047227
3,0.058713644500517706,0.02844272570384457
4,0.07322785101447898,0.06207709296473313
5,0.07104700987473354,0.06743006667119683
6,0.0486763778789529,0.07834402604717532
7,0.060652492700298925,0.06408293712777724
8,0.0824863822417065,0.057045962992343456
9,0.1271274181507928,0.0009349594812491507
10,0.06701485415020227,0.06579202332981669
11,0.068828133161769,0.06822393173782414
12,0.0855392008955798,0.030729044118103677
13,0.06901446712312997,0.06939025919335219
14,0.06862329477480267,0.06952836130248781
15,0.07157319526522654,0.06801707416445135
16,0.07064708015289231,0.0689649482046532
17,0.07054799432868766,0.06911803974937297
18,0.09616297010769129,0.017674059778162637
19,0.06964568866367739,0.07069765681721855
20,0.06689545609159969,0.04356526968944118
21,0.07005759950179571,0.0681530150570955
22,0.07004900298971928,0.06868749779549566
23,0.07002575795466921,0.0689393510090825
24,0.12114632874723064,-0.02539055776047152
25,0.06929948065739405,0.07134195822262124
26,0.06953961608470043,0.07087444252464764
27,0.06971715559893722,0.07056219902964499
28,0.04247898804270578,-0.02609496202896913
29,0.0692419467715227,0.07093706052805772
30,0.0713281630977274,0.06491288052844471
31,0.062294221729444786,0.07724819048691618
32,0.06781221500051296,0.07204774611610064
33,0.06887847506069256,0.0709308285184034
34,0.07057854167670714,0.068675808131126
35,0.1256479557255907,0.013197222886379659
36,0.06709752169239953,0.05938230779324404
37,0.05504660656722292,0.08311120444773179
38,-0.01611125266509404,0.02395166903359193
39,0.07145881546437204,0.06995497010944521
40,0.06141145138458972,0.0680837111149236
41,0.06433048432211354,0.05708093968019689
42,0.06312440943798404,0.0726731500402487
43,0.06907892208072852,0.0690264859517699
44,0.07073197103168233,0.06908117809901206
45,0.07054801596792913,0.06930468423516073
46,0.05532019344540398,0.07847707140243503
47,0.06971993776771972,0.06943910194670334
48,0.06975360062857412,0.0697298230323689
49,-0.049014249279538985,0.08763058490928848
50,0.06969958443908825,0.06931561503769823
51,0.003021238242842037,0.03717963723326265
52,0.06902080066803228,0.06984428248522079
53,-0.039156973544529114,-0.012206794911046984
54,-0.07372895196178583,0.07123077930365758
55,0.07010917228252117,0.06997005131615038
56,0.06964409309948597,0.06635195429588174
57,0.06981140674440742,0.06820689773428859
58,0.06429032422905256,0.07555875665330497
59,0.06207491735395086,0.06715893262863762
60,0.06316887867397206,0.060566546738367574
61,0.0683827952041189,0.06783336712020235
62,0.06877002708004634,0.06835275839426731
63,-0.05140706636283539,0.09177693311825093
64,0.07225312577208112,0.06938345184404389
65,0.06689585485837606,0.06782457541208471
66,-0.03987220719078389,0.08905996553837582
67,0.07265693190079632,0.06943466449451283
68,0.02723039383703698,0.10932849050711878
69,0.11916474162370591,-0.019200374960516662
70,0.06693020617087114,0.06871204233500772
71,0.035111460033467594,0.10313327801561953
72,0.0499669405037567,0.08911376040413028
73,0.07094330278215626,0.06899328149633864
74,0.06891573193202986,0.06603017973728927
75,0.06942076370776104,0.06812783157482144
76,0.06961105429054024,0.06889022080404475
77,0.11389522741094663,-0.016888134576739395
78,0.0692049545552066,0.07026136279185867
79,0.09132318982096183,0.031194122128068554
80,0.06701541258384067,-0.05686252221201679
81,0.0698240862823493,0.07152339407414157
82,0.035079219942350574,0.10490051262881152
83,0.06890235484695728,0.06803528532245488
84,0.06558246454345257,0.0621536587751333
85,0.068919036556779,0.06836445875287966
86,0.0655177229824903,0.06308363875320892
87,0.06936720173178464,0.06889971002277188
88,0.06348346016274088,-0.06711887121664985
89,0.016776805094043192,0.12136386931882875
90,-0.057009851283359635,-0.01587723541522887
91,-0.0397226386333224,0.061965302900526736
92,0.06648632628952188,-0.06012952726423149
93,0.0692655911178067,0.07064267002341885
94,0.06365911854752275,0.019272948287256706
95,-0.01746488144044179,0.08236741814860356
96,0.03811039084465599,0.03295458576422658
97,0.05294983512713275,0.07730145867106225
98,0.0681370772356063,0.07062464129023849
99,0.06926926380266242,0.07044811459055877
100,0.024404091370231713,-0.0007300491095240808
101,0.09508841132634767,0.04489130701543806
102,0.035601291163821346,0.024017417012024533
103,0.07002071619047825,0.07040383081653327
104,0.07262007475260504,0.059242932558264745
105,0.06547463217602492,0.06654610649110831
106,0.0011557925552999442,0.13869832943819063
107,0.07197925306347949,0.06801052782190563
108,0.12253586268133436,0.017464137318665626
109,0.07809964816754973,-0.06595404101387685
110,0.07205007656436864,0.06352106613274563
111,0.06951995469395783,0.07010262319887867
112,0.06033018174875509,0.0795076032176918
113,0.039078913709944846,0.10041401698077054
114,-0.024892960603112087,0.07583859399886553
115,0.1021411259350607,-0.01656760290977668
116,0.06795612750294533,0.06810275657926063
117,0.02976725019143714,0.03015061139765909
118,0.06348729890135171,0.06896447187718355
119,0.07075210080735521,0.060476410229133276
120,0.04519916641100327,0.0764160816786149
121,0.12916706193802052,-0.014174300564986714
122,0.06865685064126349,0.0014745101496074823
123,0.06962238008977804,0.06888530635643751
124,0.022601959108190583,0.10041058303006009
125,0.06236603157089849,0.011242486940652451
126,0.07001734879776213,0.07085365476955902
127,0.0682861772029647,0.07172607564997704
128,0.06945555912666776,0.07034820933199579
129,0.0695642846519701,0.07025452416385093
130,0.06229705565481467,0.0777029443427201
131,0.047105637785344906,-0.05973471905370453
132,0.05097768954178531,0.08894370586995047
133,0.06814487612766648,0.07087695128006667
134,0.06854545482013298,0.07067722688738752
135,0.11105669778258873,0.027675447624392124
136,0.0851392785789676,0.054688466671577216
137,0.07101251431025658,0.06892266574907
138,0.06197895902047759,0.04741114951195623
139,0.11722821278248788,0.020846070090118757
140,0.06874336340161416,0.06953534460990059
141,0.055817514709915556,0.07846198529293925
142,0.01873833054992552,-0.02181689850904265
143,0.07067903686781211,0.0718478762422789
144,0.04656890498339571,0.08917476534539903
145,0.050669959406878955,0.035888163708624486
146,0.06881323789159181,0.06856665550680484
147,0.10602530908464308,0.0177633018454702
148,0.04922820459285484,0.09075155985400214
149,0.0682931479625012,0.07150116957955754
150,0.03900949374848704,0.09243845208612209
151,0.09320680614129997,0.017338401577381694
152,0.06977076968110102,0.0705235517731645
153,0.10268770743998426,0.037230802482753136
154,0.04275899185110884,0.010826863810323516
155,0.0700923507643797,0.07102332451650091
156,0.07008276041532473,0.07092424347629565
157,0.04679757524970839,0.0467975752497084
158,0.11673617688253828,-0.010663179350253887
159,0.1277388351939934,-0.010318704386365053
160,0.03164584477070447,0.049088879514911185
161,0.04362378060408586,0.09426612182984759
162,0.06867027398423325,0.06954969450141851
163,0.06978988515628383,0.0695805161869249
164,0.11253503035665065,0.027270991801318853
165,0.06944179321145838,0.06860164749551398
166,0.06960369506444736,0.06928717146462866
167,0.004873784767061889,0.009179340810589489
168,0.0017504677640903903,0.00011868711077319197
169,0.011064993549774183,0.12515576178868837
170,0.09966858349985025,0.017302761839028173
171,0.06909370776962145,0.07160975320941564
172,0.12557583345842332,0.012570712043050242
173,0.06574996210870883,0.07425003789144184
174,0.06890916328550559,0.07025341930736351
175,0.05923707134370379,0.07841218071394514
176,0.00630657322922,0.05248430758372721
177,0.05963724456999307,0.07816487039878457
178,0.062271116021900476,0.03374904079688535
179,-4.119502878505251,15.58803297929732
180,-0.05234068521947266,-0.0420394777064027
181,-0.0179839724189159,-0.02277199719972939
182,0.060840001718222285,0.06018853632580609
183,0.09074654056072284,0.027320284569506685
184,-0.024290521641028413,-0.0044543856647720655
