,0,1,2,3,4,5
135,6192.325562151976,2.8239056498561216e-05,5.0,2.0,13.0,17974024.049499296
136,6408.266571931272,2.894951202714622e-05,5.0,2.0,14.0,15555062.430613918
137,6326.8790522231475,3.636816156901279e-05,5.0,2.0,15.0,16343458.167361742
138,6206.501142178496,4.267075317962002e-05,5.0,2.0,16.0,15839614.613775732
139,6324.251900684762,4.119285571324131e-06,5.0,2.0,17.0,17216194.745418485
140,6100.880145723277,3.2239096878176035e-05,5.0,2.0,18.0,16546636.285445549
141,6312.306561152854,8.810647405652764e-06,5.0,3.0,1.0,21905486.6685464
142,6088.725601121745,2.497761914650902e-05,5.0,3.0,2.0,15521688.91701293
143,6177.833789423566,1.4367216255196997e-05,5.0,3.0,3.0,17601696.67822935
144,6129.13996135434,1.809361296921706e-05,5.0,3.0,4.0,20005066.26441026
145,6065.320618824103,2.2520577971626364e-05,5.0,3.0,5.0,15939590.650006028
146,6341.998874464556,1.6560450828654197e-05,5.0,3.0,6.0,19813331.697414026
147,6255.697762604091,1.9819433465265364e-05,5.0,3.0,7.0,14485804.718032587
148,6242.290338713458,2.3246341139247602e-05,5.0,3.0,8.0,19331372.138312764
149,6262.049821516386,1.9936307378064767e-05,5.0,3.0,9.0,14027121.946459739
150,6308.985539896276,2.2322691913359324e-05,5.0,3.0,10.0,19672968.76334343
151,6294.585495037938,2.60204085576433e-05,5.0,3.0,11.0,16340209.988437578
152,6487.906580315836,2.0769263631427995e-05,5.0,3.0,12.0,16674883.44637173
153,6191.410817881104,2.8405471947550877e-05,5.0,3.0,13.0,21534470.97532178
154,6389.13269628106,2.8339758750561117e-05,5.0,3.0,14.0,15559442.875678187
155,6402.397263049575,3.597702829940878e-05,5.0,3.0,15.0,15038744.034138625
156,6153.3433154455015,4.3291710441629695e-05,5.0,3.0,16.0,16590100.466669554
157,6353.052571712026,4.029174002920601e-06,5.0,3.0,17.0,17307968.387697063
158,6100.2995266733105,3.316689527038028e-05,5.0,3.0,18.0,15276253.383058062
159,6319.94230338228,8.795089243646815e-06,6.0,1.0,1.0,18375551.915358715
160,6028.3740934162315,2.5576772031544346e-05,6.0,1.0,2.0,15414182.878548713
161,6366.96905605243,1.4058355726089291e-05,6.0,1.0,3.0,16549521.722101416
162,6292.004556526429,1.7645266847395134e-05,6.0,1.0,4.0,17652456.590113953
163,6040.595445590672,2.22663558468361e-05,6.0,1.0,5.0,15567902.781981695
164,6459.510209200643,1.6230516938367453e-05,6.0,1.0,6.0,18045103.526715174
165,6287.381107754921,1.957390576728594e-05,6.0,1.0,7.0,14750142.848515602
166,6128.239257038049,2.4520922361291432e-05,6.0,1.0,8.0,19721336.918029245
167,6468.574081307636,1.9008047198257958e-05,6.0,1.0,9.0,14524546.431133887
168,6318.103710053397,2.2308730912396485e-05,6.0,1.0,10.0,19422790.978800774
169,6167.001806081402,2.5918992794698988e-05,6.0,1.0,11.0,15575672.293532576
170,6278.556483893819,2.1103443370331264e-05,6.0,1.0,12.0,17749220.928725835
171,6180.955559648745,2.8262806694532407e-05,6.0,1.0,13.0,17970721.857580997
172,6289.846645426283,2.907219950928314e-05,6.0,1.0,14.0,14342286.758355364
173,6201.369004232252,3.651941250169695e-05,6.0,1.0,15.0,13105322.36863369
174,6111.473280029251,4.334845715406929e-05,6.0,1.0,16.0,15112539.967623984
175,6206.0030640897485,4.183181733570877e-06,6.0,1.0,17.0,16318557.983257968
176,6112.578731658482,3.1870326477434407e-05,6.0,1.0,18.0,13839550.187655495
177,6352.020974854096,8.777950516556647e-06,6.0,2.0,1.0,17262219.52683247
178,6068.625907821712,2.4501776710323795e-05,6.0,2.0,2.0,15391770.844216367
179,6344.788557524806,1.3966807211355228e-05,6.0,2.0,3.0,15119823.917075288
180,6251.101595868036,1.8411639286160007e-05,6.0,2.0,4.0,17140065.991960656
181,6241.189632974458,2.128476471819538e-05,6.0,2.0,5.0,15750928.328734048
182,6358.903356926258,1.6483584329880897e-05,6.0,2.0,6.0,18563114.530787986
183,6002.852235301978,2.103041652934104e-05,6.0,2.0,7.0,14501557.99924701
184,5895.435263270234,2.4688979327144615e-05,6.0,2.0,8.0,16271585.365755918
185,6210.115890980628,1.9947594832058525e-05,6.0,2.0,9.0,15081587.16958957
186,6220.123448926478,2.2309632622897053e-05,6.0,2.0,10.0,19173074.425756626
187,6015.000453323869,2.682226363037514e-05,6.0,2.0,11.0,16175724.705878092
188,6058.598202156052,2.1857600963963005e-05,6.0,2.0,12.0,18101043.71336138
189,6179.055907306849,2.808346915334468e-05,6.0,2.0,13.0,15707803.87603314
190,6148.986849754709,2.9293188642590405e-05,6.0,2.0,14.0,13362393.622890253
191,6157.371465067014,3.7193445709105245e-05,6.0,2.0,15.0,16213094.457425682
192,6137.847045519515,4.354947377427747e-05,6.0,2.0,16.0,13213338.701906458
193,6250.120141867547,4.260866414695377e-06,6.0,2.0,17.0,14979693.94387468
194,6093.571316528115,3.2699362113382214e-05,6.0,2.0,18.0,13878861.296542618
195,6051.146162693228,9.912931313820778e-06,6.0,3.0,1.0,15652978.534286473
196,6136.972189986631,2.4764096371828817e-05,6.0,3.0,2.0,14476203.41973296
197,6308.239324069927,1.4534810218609523e-05,6.0,3.0,3.0,16235712.289481869
198,6272.576690289293,1.7568768411415015e-05,6.0,3.0,4.0,15916866.743266013
199,6193.758207324551,2.1598679525394733e-05,6.0,3.0,5.0,17760919.09317307
200,6163.649758078484,1.671249810448746e-05,6.0,3.0,6.0,14590373.262605485
201,6088.952547906391,2.0163566753962663e-05,6.0,3.0,7.0,0.0
202,6227.2030914912975,2.3229350569879764e-05,6.0,3.0,8.0,0.0
203,6071.321400419157,2.0192179920162718e-05,6.0,3.0,9.0,0.0
204,6096.652268114372,2.361126717262529e-05,6.0,3.0,10.0,0.0
205,6019.9333033030225,2.7056778842254917e-05,6.0,3.0,11.0,0.0
206,6253.030478716149,2.1899335985531526e-05,6.0,3.0,12.0,0.0
207,0.0,2.1382740493098564e-05,6.0,3.0,13.0,0.0
208,6083.4259135832235,2.8850387311768073e-05,6.0,3.0,14.0,0.0
209,6074.197586116006,3.786857976245017e-05,6.0,3.0,15.0,0.0
210,6146.924756217128,4.3140600694626016e-05,6.0,3.0,16.0,0.0
211,6181.37111010837,4.233687913801528e-06,6.0,3.0,17.0,0.0
212,6101.578899005548,3.2548229797159024e-05,6.0,3.0,18.0,0.0
