,0,1,2,3,4,5,6
0,4786.859958084775,2.0,3.0,46.976562891069705,0.22054724362004552,0.15637475409232018,0.5396913762705852
1,4033.9296162753753,6.0,3.0,39.93940078921884,0.18750892389304616,0.13767905525260205,0.4747033104259158
