,0,1,2,3,4,5,6
0,5103.8867961951955,1.0,1.0,50.2329316201423,0.2358353597189779,0.16526021605261004,0.5707088508848361
1,5142.910767774392,1.0,2.0,50.62850111727888,0.2376924935083516,0.16637303319065275,0.5745990077134829
2,5183.204543096748,1.0,3.0,51.08201437121921,0.23982166371464417,0.16745468337853922,0.578385358776918
3,4971.279056716341,2.0,1.0,48.86184194316418,0.22939831898199145,0.16139652243792077,0.5572204076999445
4,5003.013981185464,2.0,2.0,49.11031115124511,0.2305648410856578,0.16199641558695604,0.5593328594386181
5,4786.859958084775,2.0,3.0,46.976562891069705,0.22054724362004552,0.15637475409232018,0.5396913762705852
6,6267.163236298829,4.0,1.0,63.66497869870159,0.2988966136089277,0.196525440215628,0.6804522962389261
7,4033.9296162753753,6.0,3.0,39.93940078921884,0.18750892389304616,0.13767905525260205,0.4747033104259158
