,0,1,2
0,0.10649759854575068,0.07790196299873267,0.1813867619270592
1,0.00917070577011625,0.2637995433299998,0.4324185252407004
2,0.11439000458085673,0.0007049550678992211,0.11046489862970116
3,0.03531871103093203,0.07798196935977056,0.025095759402146124
4,0.060232252218175526,0.07184120967202379,0.010418382550521797
5,0.06401590478099585,0.06466052832490118,0.02371638949120697
6,0.08709288674726215,0.07833623899145452,0.02828622403601334
7,0.05809959301972182,0.05889661625550259,0.04831468962933441
8,0.06898822534648369,0.056281253259641534,0.017183460973638924
9,0.07824350913349251,0.055507223811402204,0.027434296770387875
10,0.07184499964605447,0.06670944778531267,0.0006137868213448077
11,0.048708882124555986,0.0545782027103267,0.05591557469063348
12,-0.07659590373888238,-0.12288407522513434,0.20647217489056352
13,0.08111376385664343,0.024482530795337243,0.03784065708777681
14,0.07446669443902801,0.06875518740454009,0.035610346577564546
15,0.08622630231036847,0.06909282587224047,0.08272398424725345
16,0.07284964499531973,0.011386123619046784,0.1319012597129977
17,-0.00414944534790071,0.06434676571351325,0.09860814454540877
18,0.01115502444952328,0.06583725246413645,0.07961351434997478
19,0.09673035259778733,0.06531611361312444,0.009593717058961868
20,0.07723190821582793,0.047118281145429514,0.006718747599821391
21,-0.05964933286004856,0.12686630449466688,0.1870601209971891
22,0.07381182000131775,0.15153593469819276,0.14814866611912889
23,0.0015063600543899621,0.08052472304825516,0.140649870857243
24,0.07144798655977376,0.03662661739814918,0.03544513281453087
25,0.1528183624837252,-0.01891764866764692,0.18271840685718135
26,0.06752124261821764,0.07095607817369078,0.004119388680318889
27,0.000521461774841199,0.1791847403594554,0.2073048778477241
28,0.002067925221834181,0.05590544049233281,0.1187759821437105
29,-0.00021719036495364274,0.09664834570706715,0.1337941063459928
30,0.08579012439334835,0.05750893835502897,0.004184779693665424
31,0.07790610649031057,0.053796864235836704,0.002776742919402811
32,0.07678213634429079,0.060557428318693124,0.00861062922937647
33,0.05003537328262944,0.03913692947253177,0.039766922384950484
34,0.2645276655176746,-0.07054896456000131,0.23729506868345454
35,0.0708801458073317,0.0727177910997224,0.06000246968741632
36,0.07712526486046227,0.05544509209802215,0.03997385533611865
37,0.04202618714580097,0.10017855184384879,0.10815668647464229
38,0.08007954738875109,0.07370624135795295,0.07650629325610747
39,0.06764618719508707,0.06646300520360149,0.005965837021688058
40,0.11399813749075657,0.08962635803523294,0.07250670458404264
41,0.04005006738469278,0.016992019623126284,0.0382898711642824
42,0.07928901780592125,0.059547059442566115,0.004787323797779506
43,0.1194604773472986,0.09021900980677071,0.07846187882640913
44,0.06985446377859705,0.07673089997864277,0.05906922561021015
45,0.06924728640952245,0.0688869974823495,0.04441469668264314
46,0.07891430279499463,0.06181921085460411,0.0018775186444329034
47,0.07540054914701817,0.0702357413343585,0.040305120714709784
48,0.014471719731901336,0.08041224213043448,0.12158964472513693
49,0.03194759615933627,0.0963702613499458,0.12195435327764827
50,-0.016616240480352557,0.14952252676594452,0.19393279303326874
51,0.06400040433451329,0.08326011765427074,0.07371269428220062
52,0.14361072238401257,-0.08140121706438239,0.22489336087278583
53,0.05385280311388541,0.11482611824278992,0.13006551487637033
54,0.12726117253134092,0.04580664582519957,0.04354460763810604
55,0.06258284450670992,0.06699750915847474,0.06953995121805424
56,-0.06222473616516133,0.028720744603111432,0.019572559235291914
57,0.08189350135853093,0.07161025580912946,0.015162204598882045
58,0.2559099718356577,-0.20290248895212315,0.3299041466414197
59,0.24230909332725237,0.0640577483016315,0.17292028521378464
60,0.05964704729448576,0.07258678977747914,0.0037695192565266877
61,0.07946580583459951,0.07955310598181506,0.05070840343747273
62,-0.007134600555058976,0.10330636360968092,0.15100626893517585
63,0.03027645770140708,0.10148549817641853,0.11989751177990743
64,0.08808875648664367,0.07505612540371966,0.06852864236898137
65,0.20400685617349174,0.09314672766389372,0.1507220397629892
66,0.08685591256922387,0.005013587474010574,0.05057335860149877
67,0.06521332879824004,0.016358732511118072,0.013386159392739868
68,0.06123630680341516,0.07003856000012079,0.010747184177482183
69,0.0036452987397489,0.06655242010507328,0.12204237664680125
70,0.09182753429270715,-0.02470629357025201,0.008839251707347489
71,0.18566658526352806,0.07416201883486133,0.09670002757221811
72,0.06696423647079161,0.06436397924699296,0.0025021093366847766
73,-0.03334353017777794,0.36814661113981706,0.1925914342438464
74,0.12151551078935524,0.02160894646245535,0.02239609872476243
75,-0.03202947501342602,-0.00031420960632548567,0.16200905105003852
76,-0.08714942566149683,0.14488305312023597,0.25462077395057603
77,0.05805673298760784,0.07452158494335956,0.07561121196324408
78,0.10029901050893612,-0.013449263857843528,0.016527008149221936
79,0.021508250372737552,0.19978986097824147,0.23899430444081526
80,0.0888982039582127,0.06699925586615392,0.01799778975308289
81,0.33875340556437505,-0.26896475164639033,0.44178780836907167
82,0.11131348147303796,-0.2220283386600436,0.29877178852380154
83,-0.061223789456877065,0.006686451730363571,0.1713629657616624
84,0.06983468918394456,0.06575733378563518,0.020552440358370828
85,0.08263397377189492,0.07056711805676845,0.011034907386610223
86,0.07461337539047545,0.06159742086150363,0.0032309693200242755
87,0.03268337203916324,0.05630765767966858,0.05107847383802687
88,0.0059044786600305574,0.09854651241310024,0.18092358152478538
89,0.07250330435040644,0.10949731412862634,0.0076247478518995365
90,0.06668539922066458,0.06726616469135485,0.040665748181817986
91,0.09791219382893976,-0.010393809804848345,0.039591516056177785
92,0.08091265268328865,-0.25953132142247004,0.5461258252784612
93,0.09436596618693378,0.015737385176339158,0.08596532741429197
94,0.13572158157188408,0.0601067653961198,0.0809560608834308
95,0.08970268716050445,0.0496574324738012,0.07757490136595989
