,0,1,2
0,-0.044131197923205336,0.050905158839754945,0.1916000404491257
1,0.05341385678001377,0.07151240538574073,0.00964620797072604
2,0.07060063466485397,0.06878497729592092,0.0008524004044506477
3,0.046746582441732625,0.03310815160422001,0.1464000924706155
4,0.046233376498366764,0.0659684994226614,0.043917429021744406
5,0.0735352883777878,0.06635796538881647,0.00015184509633249863
6,0.06101835541974507,0.04363531884437817,0.08401427703812817
7,0.05054679757364473,0.07614493129181273,0.05331635567069098
8,0.06117406915887272,0.07030642804638834,0.053854815806718866
9,0.02862451660683113,-0.010394913670175088,0.13671383096030348
10,0.05162073671303222,0.047423757356906286,0.00721668303787668
11,0.06940946065810608,0.06560168359597947,0.004195789523844086
12,0.06842244635871832,0.16259061774699302,0.1438548904204117
13,0.08874525530240102,0.06311154280043953,0.007599345960129952
14,0.0854534276245129,0.07437487405742252,6.569657939790418e-05
15,0.062276606936092764,0.049114305951144376,0.020730339613907873
16,0.07239617119493177,0.07603455046367383,0.0006759256174853488
17,0.07294863094815866,0.06942143430528369,0.0008240844562279871
18,0.0013364108063302488,0.062153841831173395,0.11765882333351624
19,0.06682088451715683,0.06682088451715683,0.005805846124760688
20,0.03717759786216536,0.038724162006542315,0.025484824124730732
21,0.06946726796720273,0.06164343734929579,0.006727121890727426
22,0.0694589542952867,0.06577389219507263,0.00166128660147057
23,0.06813473704319165,0.06813473704319165,0.0025780697966785488
24,0.087668355797423,0.1642956560903369,0.0970707849820175
25,0.0730712198457652,0.060061131067672004,0.0020593860009895863
26,0.06752194205912346,0.06752194205912346,0.004152307735504323
27,0.07303125496488096,0.06379096161597876,0.0019153343170817724
28,0.1418952868634245,0.30836877283786485,0.21716112229326473
29,0.05633115548058642,0.06835510661100216,0.009932738236495419
30,0.06963570682929673,0.03541567107056646,0.007595826922736663
31,0.12687414212856718,0.027446708260315183,0.0008012729123915859
32,0.06993305213009295,0.06993305213009295,0.0025342542733993827
33,0.07483863559942802,0.07307259268858045,0.0010189933132157805
